city,courier_id,time_bucket,avg_transit_time_hours,delivery_count,is_bottom_10pct
Chongqing,1018,Non-Peak,1.7652222222222225,150,False
Chongqing,1018,Peak,3.3723707664884137,187,False
Chongqing,1019,Non-Peak,16.133333333333333,1,True
Chongqing,1019,Peak,2.222222222222222,3,False
Chongqing,1020,Non-Peak,4.255231143552312,137,False
Chongqing,1020,Peak,3.1333333333333333,13,False
Chongqing,1021,Non-Peak,2.3344444444444443,60,False
Chongqing,1021,Peak,3.53843537414966,49,False
Chongqing,1025,Non-Peak,2.224621212121212,44,False
Chongqing,1025,Peak,4.503508771929824,19,False
Chongqing,1028,Non-Peak,3.7708333333333335,24,False
Chongqing,1031,Non-Peak,319.8,1,True
Chongqing,1031,Peak,155.32083333333333,8,True
Chongqing,1032,Non-Peak,2.35028801843318,868,False
Chongqing,1032,Peak,2.7757936507936507,336,False
Chongqing,1033,Non-Peak,2.5636557177615575,548,False
Chongqing,1033,Peak,3.516504854368932,412,False
Chongqing,1036,Non-Peak,2.1939080459770115,145,False
Chongqing,1036,Peak,3.3066176470588236,68,False
Chongqing,1038,Non-Peak,11.05817652329749,744,False
Chongqing,1038,Peak,10.27095851216023,466,False
Chongqing,1039,Non-Peak,3.024113475177305,47,False
Chongqing,1039,Peak,7.451923076923077,26,False
Chongqing,1045,Non-Peak,6.571212121212121,22,False
Chongqing,1045,Peak,4.528095238095237,35,False
Chongqing,1047,Non-Peak,1.977450980392157,34,False
Chongqing,1047,Peak,1.923611111111111,12,False
Chongqing,1048,Non-Peak,2.9138269770513454,2019,False
Chongqing,1048,Peak,3.7025358516963975,953,False
Chongqing,1055,Peak,8.333333333333334,1,False
Chongqing,1059,Non-Peak,6.975075075075075,111,False
Chongqing,1059,Peak,3.0479166666666666,16,False
Chongqing,1060,Non-Peak,10.868165467625898,278,False
Chongqing,1060,Peak,20.08791928721174,636,True
Chongqing,1064,Non-Peak,50.14876543209876,27,True
Chongqing,1064,Peak,50.38333333333333,23,True
Chongqing,1076,Non-Peak,2.123642593568793,1897,False
Chongqing,1076,Peak,3.070657544659825,877,False
Chongqing,1080,Non-Peak,2.449536698366252,1367,False
Chongqing,1080,Peak,3.337897526501767,566,False
Chongqing,1081,Peak,3.41,10,False
Chongqing,1084,Non-Peak,3.7699307075127644,914,False
Chongqing,1084,Peak,2.822663877266388,239,False
Chongqing,1085,Non-Peak,2.4890979173858017,2897,False
Chongqing,1085,Peak,2.559003350083752,1194,False
Chongqing,1091,Non-Peak,1.910658914728682,86,False
Chongqing,1091,Peak,3.4725895316804407,121,False
Chongqing,1092,Non-Peak,273.3333333333333,1,True
Chongqing,1092,Peak,4.188888888888889,3,False
Chongqing,1098,Non-Peak,3.8354166666666667,16,False
Chongqing,1098,Peak,13.293333333333333,15,False
Chongqing,1101,Non-Peak,22.44989648033126,161,True
Chongqing,1101,Peak,15.698745519713261,93,False
Chongqing,1102,Non-Peak,1.658865710560626,2301,False
Chongqing,1102,Peak,1.798038049940547,841,False
Chongqing,1108,Non-Peak,3.022222222222222,18,False
Chongqing,1108,Peak,4.0890804597701145,29,False
Chongqing,1110,Peak,6.25,10,False
Chongqing,1111,Non-Peak,1.9808045977011497,145,False
Chongqing,1111,Peak,2.127904761904762,175,False
Chongqing,1118,Non-Peak,1.3530000000000002,100,False
Chongqing,1118,Peak,1.903968253968254,126,False
Chongqing,1119,Non-Peak,6.706936936936937,185,False
Chongqing,1119,Peak,5.439814814814815,18,False
Chongqing,1120,Non-Peak,0.13333333333333333,1,False
Chongqing,1122,Non-Peak,6.2444444444444445,3,False
Chongqing,1122,Peak,11.063313609467455,169,False
Chongqing,1128,Non-Peak,24.93879781420765,61,True
Chongqing,1128,Peak,23.126666666666665,10,True
Chongqing,1129,Peak,2.6,1,False
Chongqing,1131,Non-Peak,2.8461021505376345,124,False
Chongqing,1131,Peak,5.911734330484331,936,False
Chongqing,1132,Non-Peak,2.2953237410071945,139,False
Chongqing,1132,Peak,3.615705128205128,208,False
Chongqing,1138,Non-Peak,4.483100233100234,286,False
Chongqing,1138,Peak,4.69051724137931,116,False
Chongqing,1141,Non-Peak,2.602380952380952,7,False
Chongqing,1142,Peak,171.7,5,True
Chongqing,1144,Non-Peak,9.91388888888889,12,False
Chongqing,1144,Peak,22.026726190476193,280,True
Chongqing,1149,Non-Peak,2.245020746887967,2169,False
Chongqing,1149,Peak,3.639380787037037,1152,False
Chongqing,1151,Non-Peak,6.971438082556592,751,False
Chongqing,1151,Peak,7.936997319034853,373,False
Chongqing,1153,Non-Peak,13.356626506024096,83,False
Chongqing,1153,Peak,11.791176470588235,170,False
Chongqing,1166,Non-Peak,7.688888888888889,3,False
Chongqing,1167,Non-Peak,2.689806144241827,2029,False
Chongqing,1167,Peak,2.8941682013505217,1086,False
Chongqing,1174,Non-Peak,3.7596296296296297,45,False
Chongqing,1174,Peak,5.585714285714285,21,False
Chongqing,1176,Non-Peak,9.835260528194146,467,False
Chongqing,1176,Peak,6.014003944773175,507,False
Chongqing,1178,Non-Peak,6.171216691804927,663,False
Chongqing,1178,Peak,6.463200280112044,476,False
Chongqing,1180,Non-Peak,3.33934811827957,496,False
Chongqing,1180,Peak,6.148066298342541,362,False
Chongqing,1181,Non-Peak,0.03333333333333333,1,False
Chongqing,1184,Non-Peak,1.6568664169787766,267,False
Chongqing,1184,Peak,2.4116013071895424,102,False
Chongqing,1185,Non-Peak,2.933333333333333,18,False
Chongqing,1185,Peak,5.245238095238095,35,False
Chongqing,1186,Non-Peak,1.7168690958164643,494,False
Chongqing,1186,Peak,2.549609810479376,299,False
Chongqing,1188,Non-Peak,1.8825396825396825,21,False
Chongqing,1188,Peak,2.656388888888889,60,False
Chongqing,1198,Non-Peak,1.352760736196319,163,False
Chongqing,1198,Peak,2.361206896551724,174,False
Chongqing,1204,Peak,6.909876543209877,27,False
Chongqing,1207,Non-Peak,2.172865754317367,2046,False
Chongqing,1207,Peak,3.4442145082332,749,False
Chongqing,1210,Non-Peak,1.4218124642652943,583,False
Chongqing,1210,Peak,2.407420091324201,438,False
Chongqing,1213,Peak,5.386929460580913,241,False
Chongqing,1217,Non-Peak,2.0191666666666666,20,False
Chongqing,1217,Peak,2.9105263157894736,19,False
Chongqing,1232,Non-Peak,4.019462025316456,316,False
Chongqing,1232,Peak,3.751190476190476,14,False
Chongqing,1234,Non-Peak,5.365625,16,False
Chongqing,1234,Peak,9.883373301358914,417,False
Chongqing,1237,Non-Peak,2.0791666666666666,60,False
Chongqing,1237,Peak,3.0474780701754383,152,False
Chongqing,1244,Non-Peak,5.777272727272727,11,False
Chongqing,1244,Peak,84.40757575757576,11,True
Chongqing,1249,Non-Peak,10.428723404255319,141,False
Chongqing,1249,Peak,10.05911680911681,117,False
Chongqing,1253,Non-Peak,28.673333333333336,10,True
Chongqing,1253,Peak,35.481944444444444,12,True
Chongqing,1254,Non-Peak,1.5277777777777777,12,False
Chongqing,1254,Peak,2.0266666666666664,10,False
Chongqing,1257,Non-Peak,2.0868421052631576,38,False
Chongqing,1257,Peak,1.1472222222222221,6,False
Chongqing,1259,Non-Peak,3.052678227360308,865,False
Chongqing,1259,Peak,3.7991555555555556,375,False
Chongqing,1265,Non-Peak,0.016666666666666666,1,False
Chongqing,1265,Peak,11.51161616161616,33,False
Chongqing,1266,Non-Peak,4.226207729468599,276,False
Chongqing,1266,Peak,5.417171717171716,66,False
Chongqing,1267,Non-Peak,4.733333333333333,12,False
Chongqing,1268,Non-Peak,58.85151515151515,11,True
Chongqing,1268,Peak,50.745098039215684,17,True
Chongqing,1275,Non-Peak,7.779006882989185,339,False
Chongqing,1275,Peak,10.518905472636817,201,False
Chongqing,1282,Non-Peak,793.3333333333334,1,True
Chongqing,1287,Non-Peak,1.9142367412784838,1653,False
Chongqing,1287,Peak,2.5510478061558612,509,False
Chongqing,1288,Non-Peak,8.489702760084924,314,False
Chongqing,1288,Peak,11.489360730593608,365,False
Chongqing,1289,Non-Peak,2.334651826484018,2920,False
Chongqing,1289,Peak,2.8814920119144327,1231,False
Chongqing,1291,Non-Peak,2.5384057971014493,69,False
Chongqing,1291,Peak,3.651736111111111,48,False
Chongqing,1292,Non-Peak,22.819526627218934,338,True
Chongqing,1292,Peak,22.654697186456843,699,True
Chongqing,1294,Non-Peak,5.625480572597136,815,False
Chongqing,1294,Peak,7.406108757062147,472,False
Chongqing,1299,Non-Peak,8.001302083333334,64,False
Chongqing,1299,Peak,8.417460317460316,84,False
Chongqing,1304,Non-Peak,1.136111111111111,12,False
Chongqing,1304,Peak,5.400773195876289,388,False
Chongqing,1305,Non-Peak,2.992456896551724,232,False
Chongqing,1305,Peak,3.960576923076923,52,False
Chongqing,1307,Non-Peak,4.3611488014473085,737,False
Chongqing,1307,Peak,4.8603896103896105,462,False
Chongqing,1308,Non-Peak,84.53333333333333,1,True
Chongqing,1308,Peak,388.53888888888883,3,True
Chongqing,1309,Non-Peak,34.8472114972115,777,True
Chongqing,1309,Peak,38.22017543859649,95,True
Chongqing,1312,Non-Peak,22.188333333333333,40,True
Chongqing,1313,Non-Peak,8.511904761904763,7,False
Chongqing,1313,Peak,10.415921787709497,179,False
Chongqing,1315,Non-Peak,4.2191846522781775,1668,False
Chongqing,1315,Peak,5.622486465583913,862,False
Chongqing,1317,Non-Peak,1.6386792452830188,106,False
Chongqing,1317,Peak,3.242410714285714,112,False
Chongqing,1319,Non-Peak,3.134343434343434,165,False
Chongqing,1319,Peak,4.346376811594203,46,False
Chongqing,1324,Non-Peak,3.143934240362812,588,False
Chongqing,1324,Peak,4.2250000000000005,116,False
Chongqing,1326,Non-Peak,33.28908554572271,113,True
Chongqing,1326,Peak,47.35012531328321,133,True
Chongqing,1336,Non-Peak,2.907080610021786,1071,False
Chongqing,1336,Peak,4.129490874159462,347,False
Chongqing,1343,Non-Peak,4.6087837837837835,74,False
Chongqing,1343,Peak,3.87046783625731,57,False
Chongqing,1344,Non-Peak,2.943439716312057,94,False
Chongqing,1344,Peak,3.6347222222222224,48,False
Chongqing,1346,Non-Peak,2.304810379241517,1670,False
Chongqing,1346,Peak,4.282777777777778,750,False
Chongqing,1350,Non-Peak,2.0982530977046516,1641,False
Chongqing,1350,Peak,3.3338022665103555,853,False
Chongqing,1352,Non-Peak,3.6101190476190474,28,False
Chongqing,1352,Peak,3.9811111111111113,15,False
Chongqing,1353,Non-Peak,2.5,2,False
Chongqing,1353,Peak,15.088761717898409,1529,False
Chongqing,1361,Non-Peak,2.6996009821976674,543,False
Chongqing,1361,Peak,3.798576388888889,480,False
Chongqing,1362,Non-Peak,2.1112585291887793,2638,False
Chongqing,1362,Peak,2.5438081488610846,1039,False
Chongqing,1363,Non-Peak,10.316666666666666,12,False
Chongqing,1363,Peak,12.47112112112112,333,False
Chongqing,1371,Non-Peak,5.85,1,False
Chongqing,1371,Peak,4.533333333333333,3,False
Chongqing,1372,Non-Peak,3.192365210547029,847,False
Chongqing,1372,Peak,2.8674679487179486,312,False
Chongqing,1373,Non-Peak,6.276666666666666,10,False
Chongqing,1373,Peak,0.6555555555555556,3,False
Chongqing,1375,Peak,1.2833333333333334,1,False
Chongqing,1377,Non-Peak,87.47898550724638,23,True
Chongqing,1377,Peak,2.2916666666666665,2,False
Chongqing,1378,Non-Peak,3.6911111111111112,60,False
Chongqing,1378,Peak,2.9690812720848054,283,False
Chongqing,1381,Non-Peak,1.9899578522997983,1819,False
Chongqing,1381,Peak,2.4151681286549707,912,False
Chongqing,1388,Non-Peak,3.737920489296636,109,False
Chongqing,1388,Peak,6.927306967984935,354,False
Chongqing,1390,Non-Peak,4.758419243986254,97,False
Chongqing,1390,Peak,4.403647106764466,818,False
Chongqing,1391,Non-Peak,4.966666666666667,2,False
Chongqing,1391,Peak,8.502777777777778,6,False
Chongqing,1392,Non-Peak,2.1152380952380954,175,False
Chongqing,1392,Peak,1.1197916666666667,16,False
Chongqing,1396,Non-Peak,0.1,1,False
Chongqing,1398,Non-Peak,1.1373563218390805,29,False
Chongqing,1398,Peak,2.788095238095238,7,False
Chongqing,1401,Non-Peak,2.1584790452400777,1201,False
Chongqing,1401,Peak,2.7259736540664377,582,False
Chongqing,1404,Non-Peak,3.0255555555555556,45,False
Chongqing,1404,Peak,3.9833333333333334,1,False
Chongqing,1405,Non-Peak,1.9494871794871795,65,False
Chongqing,1405,Peak,2.544107744107744,99,False
Chongqing,1408,Non-Peak,0.0,1,False
Chongqing,1412,Non-Peak,7.752020202020202,99,False
Chongqing,1412,Peak,9.481339031339031,117,False
Chongqing,1413,Non-Peak,6.776666666666666,5,False
Chongqing,1413,Peak,7.198518518518519,45,False
Chongqing,1419,Non-Peak,2.630788357466725,2279,False
Chongqing,1419,Peak,2.982800157977883,844,False
Chongqing,1421,Non-Peak,16.85079365079365,42,True
Chongqing,1421,Peak,16.27820512820513,13,False
Chongqing,1425,Non-Peak,8.678666666666667,25,False
Chongqing,1425,Peak,5.054166666666666,4,False
Chongqing,1427,Non-Peak,3.1296795553978956,2819,False
Chongqing,1427,Peak,3.6291034937376403,1517,False
Chongqing,1429,Non-Peak,2.654824561403509,38,False
Chongqing,1429,Peak,3.7483333333333335,10,False
Chongqing,1435,Non-Peak,6.237501775316006,2347,False
Chongqing,1435,Peak,6.848673859294224,1483,False
Chongqing,1439,Non-Peak,2.48974358974359,26,False
Chongqing,1439,Peak,2.4871794871794872,26,False
Chongqing,1448,Non-Peak,1.5203703703703704,36,False
Chongqing,1448,Peak,2.517948717948718,26,False
Chongqing,1450,Non-Peak,4.809848484848485,44,False
Chongqing,1455,Non-Peak,2.665571390868303,2526,False
Chongqing,1455,Peak,3.219258179462261,1029,False
Chongqing,1458,Peak,1.9428571428571428,14,False
Chongqing,1459,Non-Peak,3.783818493150685,1168,False
Chongqing,1459,Peak,4.999347826086956,230,False
Chongqing,1464,Non-Peak,9.195666666666668,50,False
Chongqing,1464,Peak,6.013253012048193,83,False
Chongqing,1465,Non-Peak,1.9649449618966977,2362,False
Chongqing,1465,Peak,2.3996081724041423,1191,False
Chongqing,1471,Non-Peak,2.8325242718446604,206,False
Chongqing,1471,Peak,3.014362519201229,217,False
Chongqing,1474,Peak,295.3,6,True
Chongqing,1478,Non-Peak,16.825757575757578,11,True
Chongqing,1478,Peak,29.934023668639057,169,True
Chongqing,1480,Non-Peak,1.8296875,64,False
Chongqing,1480,Peak,2.1393229166666665,64,False
Chongqing,1481,Non-Peak,74.62916666666666,8,True
Chongqing,1481,Peak,70.06614583333334,64,True
Chongqing,1484,Non-Peak,1.9429118773946359,87,False
Chongqing,1484,Peak,1.6840501792114697,93,False
Chongqing,1489,Non-Peak,30.753301886792453,106,True
Chongqing,1489,Peak,8.542222222222222,15,False
Chongqing,1498,Peak,10.153676470588236,68,False
Chongqing,1499,Peak,9.758333333333333,16,False
Chongqing,1507,Non-Peak,2.008365323096609,1042,False
Chongqing,1507,Peak,2.8347365406643754,582,False
Chongqing,1511,Non-Peak,2.7364197530864196,27,False
Chongqing,1511,Peak,2.6291666666666664,16,False
Chongqing,1518,Non-Peak,2.6081529992406987,1756,False
Chongqing,1518,Peak,4.947583713850837,876,False
Chongqing,1521,Non-Peak,275.55,3,True
Chongqing,1521,Peak,12.0,2,False
Chongqing,1524,Peak,6.404999999999999,10,False
Chongqing,1526,Non-Peak,2.6018325087044163,1819,False
Chongqing,1526,Peak,3.734872080088988,899,False
Chongqing,1528,Non-Peak,3.499781778505183,611,False
Chongqing,1528,Peak,4.939183874139626,339,False
Chongqing,1530,Non-Peak,5.040985324947589,159,False
Chongqing,1530,Peak,7.810416666666667,8,False
Chongqing,1533,Non-Peak,3.1225694444444443,48,False
Chongqing,1533,Peak,5.69438202247191,445,False
Chongqing,1534,Non-Peak,1.3166666666666667,37,False
Chongqing,1534,Peak,3.2015804597701147,116,False
Chongqing,1537,Non-Peak,2.39188904494382,2848,False
Chongqing,1537,Peak,3.0349315068493152,1314,False
Chongqing,1539,Non-Peak,2.7170289855072465,138,False
Chongqing,1539,Peak,3.404716981132075,53,False
Chongqing,1542,Non-Peak,2.7752380952380955,35,False
Chongqing,1542,Peak,3.1810897435897436,52,False
Chongqing,1552,Non-Peak,11.638362919132149,507,False
Chongqing,1552,Peak,48.509523809523806,7,True
Chongqing,1561,Non-Peak,3.0501640609920866,1727,False
Chongqing,1561,Peak,2.677984817115252,483,False
Chongqing,1563,Non-Peak,2.8046296296296296,72,False
Chongqing,1563,Peak,3.455270655270655,117,False
Chongqing,1565,Peak,9.601515151515152,33,False
Chongqing,1566,Non-Peak,9.762693798449613,172,False
Chongqing,1566,Peak,4.243617021276596,141,False
Chongqing,1569,Non-Peak,2.7744186046511627,344,False
Chongqing,1569,Peak,3.1149717514124293,236,False
Chongqing,1570,Non-Peak,30.51060606060606,11,True
Chongqing,1570,Peak,11.16875,8,False
Chongqing,1573,Non-Peak,8.121014492753623,23,False
Chongqing,1573,Peak,32.36851851851852,18,True
Chongqing,1575,Non-Peak,2.4833333333333334,9,False
Chongqing,1575,Peak,7.024712643678161,29,False
Chongqing,1577,Non-Peak,2.4675742574257424,202,False
Chongqing,1577,Peak,3.2707395498392287,311,False
Chongqing,1579,Non-Peak,2.2547619047619047,7,False
Chongqing,1579,Peak,4.043333333333334,5,False
Chongqing,1582,Non-Peak,2.1698502796972687,2026,False
Chongqing,1582,Peak,2.5259791122715405,766,False
Chongqing,1588,Non-Peak,1.6267267267267267,111,False
Chongqing,1588,Peak,2.311183261183261,231,False
Chongqing,1589,Non-Peak,11.576666666666666,5,False
Chongqing,1589,Peak,26.50407124681934,131,True
Chongqing,1591,Non-Peak,5.089112903225806,124,False
Chongqing,1591,Peak,3.5253968253968253,42,False
Chongqing,1593,Non-Peak,3.8918439716312054,47,False
Chongqing,1593,Peak,9.081635220125786,1325,False
Chongqing,1597,Non-Peak,1.918198198198198,1110,False
Chongqing,1597,Peak,3.26539245667686,654,False
Chongqing,1599,Non-Peak,4.255714285714285,105,False
Chongqing,1599,Peak,3.1789473684210527,19,False
Chongqing,1603,Non-Peak,2.5950298953662183,1784,False
Chongqing,1603,Peak,5.442425665101721,1065,False
Chongqing,1611,Non-Peak,9.00359477124183,153,False
Chongqing,1611,Peak,17.20060606060606,110,False
Chongqing,1614,Non-Peak,4.27421875,64,False
Chongqing,1614,Peak,5.378514056224899,83,False
Chongqing,1617,Non-Peak,2.1306372549019605,272,False
Chongqing,1617,Peak,2.938053949903661,173,False
Chongqing,1619,Non-Peak,6.0962962962962965,9,False
Chongqing,1619,Peak,2.435714285714286,14,False
Chongqing,1622,Non-Peak,3.4907971014492754,230,False
Chongqing,1622,Peak,4.517687074829932,147,False
Chongqing,1626,Non-Peak,1.1444444444444446,3,False
Chongqing,1629,Non-Peak,1.859298245614035,95,False
Chongqing,1629,Peak,3.359227467811159,233,False
Chongqing,1634,Non-Peak,8.065123456790124,108,False
Chongqing,1634,Peak,6.114761904761904,35,False
Chongqing,1635,Non-Peak,4.485490196078431,255,False
Chongqing,1635,Peak,3.92441935483871,1550,False
Chongqing,1639,Non-Peak,1.4916666666666665,12,False
Chongqing,1639,Peak,0.05,1,False
Chongqing,1640,Non-Peak,2.23625,40,False
Chongqing,1640,Peak,2.968817204301075,31,False
Chongqing,1644,Non-Peak,2.128787878787879,66,False
Chongqing,1644,Peak,2.8293447293447294,117,False
Chongqing,1645,Non-Peak,6.029773462783172,103,False
Chongqing,1645,Peak,9.549024960998441,1282,False
Chongqing,1646,Non-Peak,4.1813280130959685,3258,False
Chongqing,1646,Peak,3.8105299860529986,478,False
Chongqing,1650,Non-Peak,2.353535353535354,33,False
Chongqing,1650,Peak,0.5708333333333333,12,False
Chongqing,1651,Non-Peak,2.5952380952380953,84,False
Chongqing,1651,Peak,7.063554526748971,648,False
Chongqing,1652,Peak,5.588888888888889,3,False
Chongqing,1653,Non-Peak,2.553703703703704,9,False
Chongqing,1654,Non-Peak,3.581804281345566,436,False
Chongqing,1654,Peak,4.634114052953157,491,False
Chongqing,1657,Non-Peak,1.9904761904761905,413,False
Chongqing,1657,Peak,1.8765053763440862,310,False
Chongqing,1662,Non-Peak,0.08333333333333333,1,False
Chongqing,1662,Peak,265.1968253968254,21,True
Chongqing,1665,Non-Peak,119.35,1,True
Chongqing,1667,Non-Peak,2.7204545454545457,88,False
Chongqing,1667,Peak,4.806107660455487,161,False
Chongqing,1675,Non-Peak,3.9717708333333333,160,False
Chongqing,1675,Peak,6.761610169491525,590,False
Chongqing,1679,Non-Peak,2.6543859649122807,2508,False
Chongqing,1679,Peak,2.587898550724638,920,False
Chongqing,1680,Non-Peak,44.28541666666667,8,True
Chongqing,1680,Peak,56.498,125,True
Chongqing,1683,Non-Peak,2.452987421383648,106,False
Chongqing,1683,Peak,4.174117647058823,85,False
Chongqing,1684,Non-Peak,3.198101059494703,2045,False
Chongqing,1684,Peak,2.7715196078431372,340,False
Chongqing,1685,Non-Peak,6.778929188255613,193,False
Chongqing,1685,Peak,4.260204081632653,98,False
Chongqing,1690,Non-Peak,42.86190476190476,7,True
Chongqing,1690,Peak,24.027948717948718,130,True
Chongqing,1695,Non-Peak,5.661728395061728,27,False
Chongqing,1695,Peak,10.205,330,False
Chongqing,1696,Non-Peak,2.7282331511839706,732,False
Chongqing,1696,Peak,4.649369369369369,370,False
Chongqing,1698,Peak,101.64537037037037,18,True
Chongqing,1703,Non-Peak,2.3926666666666665,25,False
Chongqing,1703,Peak,2.7133333333333334,10,False
Chongqing,1704,Non-Peak,22.09326923076923,52,True
Chongqing,1704,Peak,57.358108108108105,111,True
Chongqing,1714,Non-Peak,2.824924924924925,111,False
Chongqing,1714,Peak,4.535123042505593,149,False
Chongqing,1716,Non-Peak,5.027150537634409,124,False
Chongqing,1716,Peak,5.723915989159892,246,False
Chongqing,1717,Non-Peak,2.215903307888041,131,False
Chongqing,1717,Peak,3.8507042253521124,142,False
Chongqing,1720,Non-Peak,3.3020913523222992,1299,False
Chongqing,1720,Peak,2.9232502965599054,281,False
Chongqing,1721,Non-Peak,1.5196149217809867,554,False
Chongqing,1721,Peak,2.26099695585997,438,False
Chongqing,1723,Non-Peak,2.520769230769231,65,False
Chongqing,1723,Peak,2.1020833333333333,16,False
Chongqing,1725,Non-Peak,2.190909090909091,11,False
Chongqing,1725,Peak,4.491666666666667,6,False
Chongqing,1726,Non-Peak,4.966666666666666,6,False
Chongqing,1726,Peak,25.35138888888889,12,True
Chongqing,1730,Non-Peak,2.7583333333333333,6,False
Chongqing,1730,Peak,4.113333333333333,5,False
Chongqing,1734,Non-Peak,3.8911255411255414,77,False
Chongqing,1734,Peak,2.9453125,32,False
Chongqing,1737,Non-Peak,3.0628345802161263,2005,False
Chongqing,1737,Peak,5.548810599217104,1107,False
Chongqing,1738,Non-Peak,1.3166666666666667,10,False
Chongqing,1738,Peak,5.118939393939394,88,False
Chongqing,1740,Non-Peak,10.497742818057455,731,False
Chongqing,1740,Peak,11.810576923076924,364,False
Chongqing,1741,Non-Peak,2.6045515394912986,498,False
Chongqing,1741,Peak,3.080763888888889,240,False
Chongqing,1742,Non-Peak,12.688666666666666,250,False
Chongqing,1742,Peak,5.913063063063063,111,False
Chongqing,1750,Non-Peak,2.571527777777778,24,False
Chongqing,1750,Peak,3.5345238095238094,14,False
Chongqing,1751,Peak,2.3916666666666666,4,False
Chongqing,1752,Non-Peak,2.0994623655913975,31,False
Chongqing,1752,Peak,3.34375,24,False
Chongqing,1754,Non-Peak,1.7976190476190477,7,False
Chongqing,1754,Peak,0.7000000000000001,3,False
Chongqing,1755,Peak,0.016666666666666666,1,False
Chongqing,1760,Non-Peak,2.3667823456130987,1873,False
Chongqing,1760,Peak,3.4693877551020407,931,False
Chongqing,1767,Non-Peak,1.6083333333333334,2,False
Chongqing,1772,Non-Peak,2.1708226221079694,389,False
Chongqing,1772,Peak,2.746153846153846,143,False
Chongqing,1778,Non-Peak,3.9930232558139536,430,False
Chongqing,1778,Peak,7.113453159041394,306,False
Chongqing,1779,Peak,1.3833333333333333,1,False
Chongqing,1780,Non-Peak,1.6866666666666668,10,False
Chongqing,1780,Peak,3.6670103092783504,582,False
Chongqing,1786,Non-Peak,2.557156862745098,340,False
Chongqing,1786,Peak,3.1711605584642237,382,False
Chongqing,1787,Non-Peak,6.780026809651474,746,False
Chongqing,1787,Peak,6.222735507246377,184,False
Chongqing,1797,Non-Peak,6.246458333333333,160,False
Chongqing,1797,Peak,5.828782051282051,260,False
Chongqing,1803,Non-Peak,1.7952380952380953,7,False
Chongqing,1806,Non-Peak,7.613148148148148,90,False
Chongqing,1806,Peak,3.7051282051282053,143,False
Chongqing,1807,Non-Peak,22.494444444444444,9,True
Chongqing,1807,Peak,43.92727272727273,11,True
Chongqing,1809,Peak,5.758333333333333,2,False
Chongqing,1810,Non-Peak,1.5621212121212122,11,False
Chongqing,1814,Non-Peak,2.856543967280164,163,False
Chongqing,1814,Peak,2.5876190476190475,105,False
Chongqing,1817,Non-Peak,2.2665637860082306,162,False
Chongqing,1817,Peak,3.6090250329380766,253,False
Chongqing,1821,Non-Peak,4.540625,32,False
Chongqing,1821,Peak,6.5510101010101005,198,False
Chongqing,1823,Non-Peak,25.109420289855073,46,True
Chongqing,1823,Peak,12.925098039215687,340,False
Chongqing,1824,Non-Peak,4.330793650793651,210,False
Chongqing,1824,Peak,3.1674074074074077,135,False
Chongqing,1829,Non-Peak,3.3173780487804874,656,False
Chongqing,1829,Peak,5.923462783171521,206,False
Chongqing,1831,Non-Peak,2.2454808959156787,2530,False
Chongqing,1831,Peak,2.9040883074407193,1223,False
Chongqing,1835,Non-Peak,0.03333333333333333,1,False
Chongqing,1835,Peak,2.924242424242424,44,False
Chongqing,1837,Non-Peak,2.924107142857143,56,False
Chongqing,1837,Peak,4.745951035781544,177,False
Chongqing,1838,Non-Peak,9.983333333333333,1,False
Chongqing,1839,Non-Peak,2.91829884207933,2706,False
Chongqing,1839,Peak,3.447657657657658,370,False
Chongqing,1842,Non-Peak,13.798484848484847,231,False
Chongqing,1842,Peak,14.539047087288294,1791,False
Chongqing,1843,Non-Peak,4.583333333333333,30,False
Chongqing,1843,Peak,4.988888888888888,3,False
Chongqing,1846,Non-Peak,3.3364583333333333,16,False
Chongqing,1846,Peak,3.8999999999999995,7,False
Chongqing,1849,Non-Peak,2.6833333333333336,21,False
Chongqing,1849,Peak,5.949166666666667,60,False
Chongqing,1851,Non-Peak,1.0055555555555555,9,False
Chongqing,1851,Peak,2.9933333333333336,5,False
Chongqing,1855,Non-Peak,3.8860725308641975,432,False
Chongqing,1855,Peak,3.3745504840940526,241,False
Chongqing,1856,Non-Peak,8.15925925925926,18,False
Chongqing,1858,Non-Peak,4.582142857142857,14,False
Chongqing,1859,Non-Peak,2.7868234007654458,1829,False
Chongqing,1859,Peak,3.3612116991643455,718,False
Chongqing,1861,Peak,0.95,1,False
Chongqing,1862,Non-Peak,6.781349206349207,42,False
Chongqing,1862,Peak,10.497083333333332,40,False
Chongqing,1867,Non-Peak,13.71574074074074,18,False
Chongqing,1867,Peak,5.292508917954816,841,False
Chongqing,1868,Non-Peak,10.38469387755102,49,False
Chongqing,1868,Peak,12.288157894736841,38,False
Chongqing,1875,Non-Peak,0.8462962962962963,9,False
Chongqing,1880,Non-Peak,1.7,2,False
Chongqing,1880,Peak,19.5,1,True
Chongqing,1882,Non-Peak,2.1478413232408187,1189,False
Chongqing,1882,Peak,3.208731343283582,670,False
Chongqing,1885,Non-Peak,1.6117283950617283,27,False
Chongqing,1885,Peak,2.390625,16,False
Chongqing,1890,Non-Peak,4.295605306799336,201,False
Chongqing,1890,Peak,4.533566433566433,143,False
Chongqing,1891,Non-Peak,2.8333333333333335,29,False
Chongqing,1891,Peak,1.5481481481481483,9,False
Chongqing,1895,Non-Peak,20.12157464212679,3097,True
